metro_fips,metro_name,county_fips,county_name,county_population,metro_population,rank
NA,NA,20137,"Norton County, Kansas",5527,1091907,53
NA,NA,30041,"Hill County, Montana",16468,1091907,53
NA,NA,31175,"Valley County, Nebraska",4252,1091907,53
NA,NA,38079,"Rolette County, North Dakota",14657,1091907,53
NA,NA,48043,"Brewster County, Texas",9220,1091907,53
NA,NA,23013,"Knox County, Maine",39700,1091907,53
NA,NA,08061,"Kiowa County, Colorado",1368,1091907,53
NA,NA,08009,"Baca County, Colorado",3581,1091907,53
NA,NA,30105,"Valley County, Montana",7561,1091907,53
NA,NA,46023,"Charles Mix County, South Dakota",9319,1091907,53
NA,NA,30069,"Petroleum County, Montana",453,1091907,53
NA,NA,31169,"Thayer County, Nebraska",5133,1091907,53
NA,NA,31049,"Deuel County, Nebraska",1901,1091907,53
NA,NA,30071,"Phillips County, Montana",4139,1091907,53
NA,NA,29129,"Mercer County, Missouri",3669,1091907,53
NA,NA,17047,"Edwards County, Illinois",6570,1091907,53
NA,NA,69110,NA,NA,1091907,53
NA,NA,31115,"Loup County, Nebraska",537,1091907,53
NA,NA,27011,"Big Stone County, Minnesota",5039,1091907,53
NA,NA,46123,"Tripp County, South Dakota",5480,1091907,53
NA,NA,38027,"Eddy County, North Dakota",2321,1091907,53
NA,NA,46053,"Gregory County, South Dakota",4209,1091907,53
NA,NA,47039,"Decatur County, Tennessee",11681,1091907,53
NA,NA,60040,NA,NA,1091907,53
NA,NA,30019,"Daniels County, Montana",1788,1091907,53
NA,NA,30079,"Prairie County, Montana",1325,1091907,53
NA,NA,37043,"Clay County, North Carolina",10753,1091907,53
NA,NA,51103,"Lancaster County, Virginia",10848,1091907,53
NA,NA,51159,"Richmond County, Virginia",8873,1091907,53
NA,NA,02230,"Skagway Municipality, Alaska",1038,1091907,53
NA,NA,60030,NA,NA,1091907,53
NA,NA,21115,"Johnson County, Kentucky",23064,1091907,53
NA,NA,22041,"Franklin Parish, Louisiana",20388,1091907,53
NA,NA,31031,"Cherry County, Nebraska",5792,1091907,53
24340,"Grand Rapids-Wyoming, MI",26139,"Ottawa County, Michigan",280243,1039182,54
24340,"Grand Rapids-Wyoming, MI",26015,"Barry County, Michigan",59607,1039182,54
24340,"Grand Rapids-Wyoming, MI",26081,"Kent County, Michigan",636376,1039182,54
24340,"Grand Rapids-Wyoming, MI",26117,"Montcalm County, Michigan",62956,1039182,54
46140,"Tulsa, OK",40131,"Rogers County, Oklahoma",90098,1026179,55
46140,"Tulsa, OK",40111,"Okmulgee County, Oklahoma",39121,1026179,55
46140,"Tulsa, OK",40037,"Creek County, Oklahoma",70899,1026179,55
46140,"Tulsa, OK",40145,"Wagoner County, Oklahoma",76830,1026179,55
46140,"Tulsa, OK",40035,"Craig County, Oklahoma",14563,1026179,55
46140,"Tulsa, OK",40113,"Osage County, Oklahoma",47350,1026179,55
46140,"Tulsa, OK",40117,"Pawnee County, Oklahoma",16448,1026179,55
46140,"Tulsa, OK",40143,"Tulsa County, Oklahoma",637123,1026179,55
46140,"Tulsa, OK",40091,"McIntosh County, Oklahoma",19874,1026179,55
46140,"Tulsa, OK",40105,"Nowata County, Oklahoma",10448,1026179,55
46140,"Tulsa, OK",20019,"Chautauqua County, Kansas",3425,1026179,55
46060,"Tucson, AZ",04019,"Pima County, Arizona",1007257,1007257,56
36540,"Omaha-Council Bluffs, NE-IA",19085,"Harrison County, Iowa",14196,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31131,"Otoe County, Nebraska",15875,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31025,"Cass County, Nebraska",25513,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19165,"Shelby County, Iowa",11772,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19129,"Mills County, Iowa",14933,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31055,"Douglas County, Nebraska",549706,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19137,"Montgomery County, Iowa",10239,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31153,"Sarpy County, Nebraska",175188,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31021,"Burt County, Nebraska",6546,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31155,"Saunders County, Nebraska",20953,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19155,"Pottawattamie County, Iowa",93287,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19145,"Page County, Iowa",15393,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19071,"Fremont County, Iowa",6985,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31177,"Washington County, Nebraska",20414,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",31023,"Butler County, Nebraska",8105,1002432,57
36540,"Omaha-Council Bluffs, NE-IA",19029,"Cass County, Iowa",13327,1002432,57
46520,"Urban Honolulu, HI",15003,"Honolulu County, Hawaii",990060,990060,58
23420,"Fresno, CA",06019,"Fresno County, California",971616,971616,59
28940,"Knoxville, TN",47129,"Morgan County, Tennessee",21639,968514,60
28940,"Knoxville, TN",47013,"Campbell County, Tennessee",39824,968514,60
28940,"Knoxville, TN",47123,"Monroe County, Tennessee",45698,968514,60
28940,"Knoxville, TN",47105,"Loudon County, Tennessee",51024,968514,60
28940,"Knoxville, TN",47173,"Union County, Tennessee",19176,968514,60
28940,"Knoxville, TN",47009,"Blount County, Tennessee",127135,968514,60
28940,"Knoxville, TN",37075,"Graham County, North Carolina",8607,968514,60
28940,"Knoxville, TN",47145,"Roane County, Tennessee",52926,968514,60
28940,"Knoxville, TN",47093,"Knox County, Tennessee",452286,968514,60
28940,"Knoxville, TN",47057,"Grainger County, Tennessee",22942,968514,60
28940,"Knoxville, TN",47121,"Meigs County, Tennessee",11830,968514,60
28940,"Knoxville, TN",47049,"Fentress County, Tennessee",17940,968514,60
28940,"Knoxville, TN",47001,"Anderson County, Tennessee",75538,968514,60
28940,"Knoxville, TN",47151,"Scott County, Tennessee",21949,968514,60
14860,"Bridgeport-Stamford-Norwalk, CT",09001,"Fairfield County, Connecticut",947328,947328,61
49340,"Worcester, MA-CT",25027,"Worcester County, Massachusetts",818249,934923,62
49340,"Worcester, MA-CT",09015,"Windham County, Connecticut",116674,934923,62
10580,"Albany-Schenectady-Troy, NY",36091,"Saratoga County, New York",226632,929653,63
10580,"Albany-Schenectady-Troy, NY",36001,"Albany County, New York",308580,929653,63
10580,"Albany-Schenectady-Troy, NY",36039,"Greene County, New York",47791,929653,63
10580,"Albany-Schenectady-Troy, NY",36095,"Schoharie County, New York",31611,929653,63
10580,"Albany-Schenectady-Troy, NY",36083,"Rensselaer County, New York",159800,929653,63
10580,"Albany-Schenectady-Troy, NY",36093,"Schenectady County, New York",155239,929653,63
10740,"Albuquerque, NM",35043,"Sandoval County, New Mexico",138815,926573,64
10740,"Albuquerque, NM",35053,"Socorro County, New Mexico",17098,926573,64
10740,"Albuquerque, NM",35019,"Guadalupe County, New Mexico",4426,926573,64
10740,"Albuquerque, NM",35057,"Torrance County, New Mexico",15534,926573,64
10740,"Albuquerque, NM",35001,"Bernalillo County, New Mexico",674855,926573,64
10740,"Albuquerque, NM",35061,"Valencia County, New Mexico",75845,926573,64
24860,"Greenville-Anderson-Mauldin, SC",45059,"Laurens County, South Carolina",66508,891751,65
24860,"Greenville-Anderson-Mauldin, SC",45007,"Anderson County, South Carolina",194174,891751,65
24860,"Greenville-Anderson-Mauldin, SC",45077,"Pickens County, South Carolina",121449,891751,65
24860,"Greenville-Anderson-Mauldin, SC",45045,"Greenville County, South Carolina",490332,891751,65
24860,"Greenville-Anderson-Mauldin, SC",13105,"Elbert County, Georgia",19288,891751,65
12540,"Bakersfield, CA",06029,"Kern County, California",878744,878744,66
35300,"New Haven-Milford, CT",09009,"New Haven County, Connecticut",862127,862127,67
37100,"Oxnard-Thousand Oaks-Ventura, CA",06111,"Ventura County, California",847834,847834,68
21340,"El Paso, TX",48377,"Presidio County, Texas",7191,845718,69
21340,"El Paso, TX",48229,"Hudspeth County, Texas",3702,845718,69
21340,"El Paso, TX",48141,"El Paso County, Texas",834825,845718,69
32580,"McAllen-Edinburg-Mission, TX",48215,"Hidalgo County, Texas",839539,839539,70
10900,"Allentown-Bethlehem-Easton, PA-NJ",42025,"Carbon County, Pennsylvania",63987,832790,71
10900,"Allentown-Bethlehem-Easton, PA-NJ",42077,"Lehigh County, Pennsylvania",360774,832790,71
10900,"Allentown-Bethlehem-Easton, PA-NJ",42095,"Northampton County, Pennsylvania",300941,832790,71
10900,"Allentown-Bethlehem-Easton, PA-NJ",34041,"Warren County, New Jersey",107088,832790,71
12940,"Baton Rouge, LA",22037,"East Feliciana Parish, Louisiana",19553,828741,72
12940,"Baton Rouge, LA",22047,"Iberville Parish, Louisiana",33122,828741,72
12940,"Baton Rouge, LA",22077,"Pointe Coupee Parish, Louisiana",22271,828741,72
12940,"Baton Rouge, LA",22033,"East Baton Rouge Parish, Louisiana",446167,828741,72
12940,"Baton Rouge, LA",22091,"St. Helena Parish, Louisiana",10509,828741,72
12940,"Baton Rouge, LA",22125,"West Feliciana Parish, Louisiana",15376,828741,72
12940,"Baton Rouge, LA",22063,"Livingston Parish, Louisiana",137096,828741,72
12940,"Baton Rouge, LA",22121,"West Baton Rouge Parish, Louisiana",25518,828741,72
12940,"Baton Rouge, LA",22005,"Ascension Parish, Louisiana",119129,828741,72
17900,"Columbia, SC",45081,"Saluda County, South Carolina",20228,808377,73
17900,"Columbia, SC",45063,"Lexington County, South Carolina",281870,808377,73
17900,"Columbia, SC",45055,"Kershaw County, South Carolina",63734,808377,73
17900,"Columbia, SC",45039,"Fairfield County, South Carolina",22868,808377,73
17900,"Columbia, SC",45079,"Richland County, South Carolina",404869,808377,73
17900,"Columbia, SC",45017,"Calhoun County, South Carolina",14808,808377,73
19380,"Dayton, OH",39109,"Miami County, Ohio",104081,800893,74
19380,"Dayton, OH",39057,"Greene County, Ohio",164825,800893,74
19380,"Dayton, OH",39113,"Montgomery County, Ohio",531987,800893,74
35840,"North Port-Sarasota-Bradenton, FL",12081,"Manatee County, Florida",363542,768381,75
35840,"North Port-Sarasota-Bradenton, FL",12115,"Sarasota County, Florida",404839,768381,75
24660,"Greensboro-High Point, NC",37151,"Randolph County, North Carolina",142827,751590,76
24660,"Greensboro-High Point, NC",37081,"Guilford County, North Carolina",517197,751590,76
24660,"Greensboro-High Point, NC",37157,"Rockingham County, North Carolina",91566,751590,76
16700,"Charleston-North Charleston, SC",45035,"Dorchester County, South Carolina",151716,744195,77
16700,"Charleston-North Charleston, SC",45015,"Berkeley County, South Carolina",204632,744195,77
16700,"Charleston-North Charleston, SC",45019,"Charleston County, South Carolina",387847,744195,77
45060,"Syracuse, NY",36075,"Oswego County, New York",119833,734870,78
45060,"Syracuse, NY",36053,"Madison County, New York",71760,734870,78
45060,"Syracuse, NY",36049,"Lewis County, New York",26845,734870,78
45060,"Syracuse, NY",36067,"Onondaga County, New York",467669,734870,78
45060,"Syracuse, NY",36017,"Chenango County, New York",48763,734870,78
30780,"Little Rock-North Little Rock-Conway, AR",05085,"Lonoke County, Arkansas",71568,730346,79
30780,"Little Rock-North Little Rock-Conway, AR",05105,"Perry County, Arkansas",10320,730346,79
30780,"Little Rock-North Little Rock-Conway, AR",05045,"Faulkner County, Arkansas",121282,730346,79
30780,"Little Rock-North Little Rock-Conway, AR",05119,"Pulaski County, Arkansas",392848,730346,79
30780,"Little Rock-North Little Rock-Conway, AR",05053,"Grant County, Arkansas",18076,730346,79
30780,"Little Rock-North Little Rock-Conway, AR",05125,"Saline County, Arkansas",116252,730346,79
44700,"Stockton-Lodi, CA",06077,"San Joaquin County, California",724153,724153,80
45780,"Toledo, OH",39069,"Henry County, Ohio",27463,703765,81
45780,"Toledo, OH",39051,"Fulton County, Ohio",42296,703765,81
45780,"Toledo, OH",39095,"Lucas County, Ohio",433404,703765,81
45780,"Toledo, OH",39137,"Putnam County, Ohio",34037,703765,81
45780,"Toledo, OH",39173,"Wood County, Ohio",129504,703765,81
45780,"Toledo, OH",39171,"Williams County, Ohio",37061,703765,81
10420,"Akron, OH",39133,"Portage County, Ohio",162080,703398,82
10420,"Akron, OH",39153,"Summit County, Ohio",541318,703398,82
15980,"Cape Coral-Fort Myers, FL",12071,"Lee County, Florida",700165,700165,83
17820,"Colorado Springs, CO",08041,"El Paso County, Colorado",674826,698595,84
17820,"Colorado Springs, CO",08119,"Teller County, Colorado",23769,698595,84
14260,"Boise City, ID",16045,"Gem County, Idaho",16850,691396,85
14260,"Boise City, ID",16003,"Adams County, Idaho",3946,691396,85
14260,"Boise City, ID",16085,"Valley County, Idaho",10104,691396,85
14260,"Boise City, ID",16001,"Ada County, Idaho",435117,691396,85
14260,"Boise City, ID",16015,"Boise County, Idaho",6968,691396,85
14260,"Boise City, ID",16073,"Owyhee County, Idaho",11384,691396,85
14260,"Boise City, ID",16027,"Canyon County, Idaho",207027,691396,85
48620,"Wichita, KS",20073,"Greenwood County, Kansas",6227,678591,86
48620,"Wichita, KS",20151,"Pratt County, Kansas",9670,678591,86
48620,"Wichita, KS",20015,"Butler County, Kansas",66260,678591,86
48620,"Wichita, KS",20191,"Sumner County, Kansas",23336,678591,86
48620,"Wichita, KS",20007,"Barber County, Kansas",4905,678591,86
48620,"Wichita, KS",20017,"Chase County, Kansas",2665,678591,86
48620,"Wichita, KS",20095,"Kingman County, Kansas",7576,678591,86
48620,"Wichita, KS",20079,"Harvey County, Kansas",34683,678591,86
48620,"Wichita, KS",20077,"Harper County, Kansas",5746,678591,86
48620,"Wichita, KS",20049,"Elk County, Kansas",2581,678591,86
48620,"Wichita, KS",40053,"Grant County, Oklahoma",4458,678591,86
48620,"Wichita, KS",20173,"Sedgwick County, Kansas",510484,678591,86
19780,"Des Moines-West Des Moines, IA",19121,"Madison County, Iowa",15720,675426,87
19780,"Des Moines-West Des Moines, IA",19039,"Clarke County, Iowa",9267,675426,87
19780,"Des Moines-West Des Moines, IA",19181,"Warren County, Iowa",48630,675426,87
19780,"Des Moines-West Des Moines, IA",19001,"Adair County, Iowa",7192,675426,87
19780,"Des Moines-West Des Moines, IA",19049,"Dallas County, Iowa",80864,675426,87
19780,"Des Moines-West Des Moines, IA",19175,"Union County, Iowa",12497,675426,87
19780,"Des Moines-West Des Moines, IA",19153,"Polk County, Iowa",467235,675426,87
19780,"Des Moines-West Des Moines, IA",19009,"Audubon County, Iowa",5711,675426,87
19780,"Des Moines-West Des Moines, IA",19073,"Greene County, Iowa",9046,675426,87
19780,"Des Moines-West Des Moines, IA",19117,"Lucas County, Iowa",8600,675426,87
19780,"Des Moines-West Des Moines, IA",19077,"Guthrie County, Iowa",10664,675426,87
38860,"Portland-South Portland, ME",23023,"Sagadahoc County, Maine",35149,664551,88
38860,"Portland-South Portland, ME",23031,"York County, Maine",201454,664551,88
38860,"Portland-South Portland, ME",23017,"Oxford County, Maine",57230,664551,88
38860,"Portland-South Portland, ME",33003,"Carroll County, New Hampshire",47524,664551,88
38860,"Portland-South Portland, ME",23015,"Lincoln County, Maine",34021,664551,88
38860,"Portland-South Portland, ME",23005,"Cumberland County, Maine",289173,664551,88
27140,"Jackson, MS",28127,"Simpson County, Mississippi",27215,658673,89
27140,"Jackson, MS",28121,"Rankin County, Mississippi",149645,658673,89
27140,"Jackson, MS",28123,"Scott County, Mississippi",28399,658673,89
27140,"Jackson, MS",28163,"Yazoo County, Mississippi",27496,658673,89
27140,"Jackson, MS",28077,"Lawrence County, Mississippi",12659,658673,89
27140,"Jackson, MS",28029,"Copiah County, Mississippi",28748,658673,89
27140,"Jackson, MS",28129,"Smith County, Mississippi",16114,658673,89
27140,"Jackson, MS",28079,"Leake County, Mississippi",22936,658673,89
27140,"Jackson, MS",28049,"Hinds County, Mississippi",243249,658673,89
27140,"Jackson, MS",28089,"Madison County, Mississippi",102212,658673,89
49180,"Winston-Salem, NC",37057,"Davidson County, North Carolina",164118,658195,90
49180,"Winston-Salem, NC",37169,"Stokes County, North Carolina",46124,658195,90
49180,"Winston-Salem, NC",37067,"Forsyth County, North Carolina",368362,658195,90
49180,"Winston-Salem, NC",37197,"Yadkin County, North Carolina",37825,658195,90
49180,"Winston-Salem, NC",37059,"Davie County, North Carolina",41766,658195,90
31540,"Madison, WI",55045,"Green County, Wisconsin",36869,655236,91
31540,"Madison, WI",55025,"Dane County, Wisconsin",522837,655236,91
31540,"Madison, WI",55077,"Marquette County, Wisconsin",15164,655236,91
31540,"Madison, WI",55049,"Iowa County, Wisconsin",23576,655236,91
31540,"Madison, WI",55021,"Columbia County, Wisconsin",56790,655236,91
29460,"Lakeland-Winter Haven, FL",12105,"Polk County, Florida",652256,652256,92
36260,"Ogden-Clearfield, UT",49011,"Davis County, Utah",334977,646558,93
36260,"Ogden-Clearfield, UT",49003,"Box Elder County, Utah",52182,646558,93
36260,"Ogden-Clearfield, UT",49029,"Morgan County, Utah",11014,646558,93
36260,"Ogden-Clearfield, UT",49057,"Weber County, Utah",244101,646558,93
36260,"Ogden-Clearfield, UT",16071,"Oneida County, Idaho",4284,646558,93
44140,"Springfield, MA",25015,"Hampshire County, Massachusetts",161197,630385,94
44140,"Springfield, MA",25013,"Hampden County, Massachusetts",469188,630385,94
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12127,"Volusia County, Florida",518660,623675,95
19660,"Deltona-Daytona Beach-Ormond Beach, FL",12035,"Flagler County, Florida",105015,623675,95
44180,"Springfield, MO",29109,"Lawrence County, Missouri",38131,610005,96
44180,"Springfield, MO",29043,"Christian County, Missouri",83028,610005,96
44180,"Springfield, MO",29067,"Douglas County, Missouri",13391,610005,96
44180,"Springfield, MO",29225,"Webster County, Missouri",37558,610005,96
44180,"Springfield, MO",29039,"Cedar County, Missouri",13862,610005,96
44180,"Springfield, MO",29059,"Dallas County, Missouri",16441,610005,96
44180,"Springfield, MO",29085,"Hickory County, Missouri",9352,610005,96
44180,"Springfield, MO",29167,"Polk County, Missouri",31347,610005,96
44180,"Springfield, MO",29229,"Wright County, Missouri",18304,610005,96
44180,"Springfield, MO",29077,"Greene County, Missouri",286759,610005,96
44180,"Springfield, MO",29057,"Dade County, Missouri",7581,610005,96
44180,"Springfield, MO",29185,"St. Clair County, Missouri",9396,610005,96
44180,"Springfield, MO",29029,"Camden County, Missouri",44855,610005,96
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42127,"Wayne County, Pennsylvania",51656,609598,97
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42069,"Lackawanna County, Pennsylvania",211960,609598,97
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42131,"Wyoming County, Pennsylvania",27760,609598,97
42540,"Scranton--Wilkes-Barre--Hazleton, PA",42079,"Luzerne County, Pennsylvania",318222,609598,97
39340,"Provo-Orem, UT",49027,"Millard County, Utah",12651,599841,98
39340,"Provo-Orem, UT",49049,"Utah County, Utah",576496,599841,98
39340,"Provo-Orem, UT",49023,"Juab County, Utah",10694,599841,98
12260,"Augusta-Richmond County, GA-SC",13189,"McDuffie County, Georgia",21488,598921,99
12260,"Augusta-Richmond County, GA-SC",13073,"Columbia County, Georgia",143723,598921,99
12260,"Augusta-Richmond County, GA-SC",13181,"Lincoln County, Georgia",7768,598921,99
12260,"Augusta-Richmond County, GA-SC",45003,"Aiken County, South Carolina",165707,598921,99
12260,"Augusta-Richmond County, GA-SC",13033,"Burke County, Georgia",22645,598921,99
12260,"Augusta-Richmond County, GA-SC",13245,"Richmond County, Georgia",201568,598921,99
12260,"Augusta-Richmond County, GA-SC",45037,"Edgefield County, South Carolina",26620,598921,99
12260,"Augusta-Richmond County, GA-SC",45005,"Allendale County, South Carolina",9402,598921,99
22220,"Fayetteville-Springdale-Rogers, AR-MO",05015,"Carroll County, Arkansas",27782,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",29119,"McDonald County, Missouri",22753,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",05143,"Washington County, Arkansas",223683,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",05047,"Franklin County, Arkansas",17803,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",29009,"Barry County, Missouri",35398,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",05007,"Benton County, Arkansas",251823,595149,100
22220,"Fayetteville-Springdale-Rogers, AR-MO",05087,"Madison County, Arkansas",15907,595149,100
44060,"Spokane-Spokane Valley, WA",16009,"Benewah County, Idaho",9050,574650,101
44060,"Spokane-Spokane Valley, WA",53063,"Spokane County, Washington",490764,574650,101
44060,"Spokane-Spokane Valley, WA",53065,"Stevens County, Washington",43858,574650,101
44060,"Spokane-Spokane Valley, WA",53051,"Pend Oreille County, Washington",13066,574650,101
44060,"Spokane-Spokane Valley, WA",53019,"Ferry County, Washington",7568,574650,101
44060,"Spokane-Spokane Valley, WA",53043,"Lincoln County, Washington",10344,574650,101
43340,"Shreveport-Bossier City, LA",22119,"Webster Parish, Louisiana",40043,573414,102
43340,"Shreveport-Bossier City, LA",48419,"Shelby County, Texas",25689,573414,102
43340,"Shreveport-Bossier City, LA",48067,"Cass County, Texas",30118,573414,102
43340,"Shreveport-Bossier City, LA",22031,"De Soto Parish, Louisiana",27164,573414,102
43340,"Shreveport-Bossier City, LA",22017,"Caddo Parish, Louisiana",251069,573414,102
43340,"Shreveport-Bossier City, LA",22081,"Red River Parish, Louisiana",8723,573414,102
43340,"Shreveport-Bossier City, LA",22085,"Sabine Parish, Louisiana",24145,573414,102
43340,"Shreveport-Bossier City, LA",48315,"Marion County, Texas",10140,573414,102
43340,"Shreveport-Bossier City, LA",22015,"Bossier Parish, Louisiana",125698,573414,102
43340,"Shreveport-Bossier City, LA",05073,"Lafayette County, Arkansas",7051,573414,102
43340,"Shreveport-Bossier City, LA",48365,"Panola County, Texas",23574,573414,102
20500,"Durham-Chapel Hill, NC",37037,"Chatham County, North Carolina",68364,573114,103
20500,"Durham-Chapel Hill, NC",37063,"Durham County, North Carolina",300865,573114,103
20500,"Durham-Chapel Hill, NC",37145,"Person County, North Carolina",39240,573114,103
20500,"Durham-Chapel Hill, NC",37033,"Caswell County, North Carolina",22833,573114,103
20500,"Durham-Chapel Hill, NC",37135,"Orange County, North Carolina",141812,573114,103
30460,"Lexington-Fayette, KY",21209,"Scott County, Kentucky",52322,570793,104
30460,"Lexington-Fayette, KY",21097,"Harrison County, Kentucky",18630,570793,104
30460,"Lexington-Fayette, KY",21017,"Bourbon County, Kentucky",20017,570793,104
30460,"Lexington-Fayette, KY",21067,"Fayette County, Kentucky",315109,570793,104
30460,"Lexington-Fayette, KY",21197,"Powell County, Kentucky",12349,570793,104
30460,"Lexington-Fayette, KY",21113,"Jessamine County, Kentucky",51667,570793,104
30460,"Lexington-Fayette, KY",21167,"Mercer County, Kentucky",21378,570793,104
30460,"Lexington-Fayette, KY",21049,"Clark County, Kentucky",35757,570793,104
30460,"Lexington-Fayette, KY",21239,"Woodford County, Kentucky",25817,570793,104
30460,"Lexington-Fayette, KY",21187,"Owen County, Kentucky",10686,570793,104
30460,"Lexington-Fayette, KY",21181,"Nicholas County, Kentucky",7061,570793,104
37340,"Palm Bay-Melbourne-Titusville, FL",12009,"Brevard County, Florida",568183,568183,105
25420,"Harrisburg-Carlisle, PA",42043,"Dauphin County, Pennsylvania",273329,565008,106
25420,"Harrisburg-Carlisle, PA",42099,"Perry County, Pennsylvania",45878,565008,106
25420,"Harrisburg-Carlisle, PA",42041,"Cumberland County, Pennsylvania",245801,565008,106
16860,"Chattanooga, TN-GA",47065,"Hamilton County, Tennessee",354589,562772,107
16860,"Chattanooga, TN-GA",47115,"Marion County, Tennessee",28355,562772,107
16860,"Chattanooga, TN-GA",47153,"Sequatchie County, Tennessee",14654,562772,107
16860,"Chattanooga, TN-GA",13047,"Catoosa County, Georgia",65870,562772,107
16860,"Chattanooga, TN-GA",13295,"Walker County, Georgia",68609,562772,107
16860,"Chattanooga, TN-GA",47007,"Bledsoe County, Tennessee",14413,562772,107
16860,"Chattanooga, TN-GA",13083,"Dade County, Georgia",16282,562772,107
49660,"Youngstown-Warren-Boardman, OH-PA",39155,"Trumbull County, Ohio",203341,548821,108
49660,"Youngstown-Warren-Boardman, OH-PA",42085,"Mercer County, Pennsylvania",113623,548821,108
49660,"Youngstown-Warren-Boardman, OH-PA",39099,"Mahoning County, Ohio",231857,548821,108
29540,"Lancaster, PA",42071,"Lancaster County, Pennsylvania",536494,536494,109
33700,"Modesto, CA",06099,"Stanislaus County, California",535684,535684,110
45220,"Tallahassee, FL",12129,"Wakulla County, Florida",31586,535190,111
45220,"Tallahassee, FL",12013,"Calhoun County, Florida",14458,535190,111
45220,"Tallahassee, FL",12037,"Franklin County, Florida",11675,535190,111
45220,"Tallahassee, FL",12065,"Jefferson County, Florida",14085,535190,111
45220,"Tallahassee, FL",12123,"Taylor County, Florida",22350,535190,111
45220,"Tallahassee, FL",12079,"Madison County, Florida",18518,535190,111
45220,"Tallahassee, FL",12063,"Jackson County, Florida",48571,535190,111
45220,"Tallahassee, FL",13253,"Seminole County, Georgia",8549,535190,111
45220,"Tallahassee, FL",12077,"Liberty County, Florida",8347,535190,111
45220,"Tallahassee, FL",13131,"Grady County, Georgia",25048,535190,111
45220,"Tallahassee, FL",12039,"Gadsden County, Florida",46113,535190,111
45220,"Tallahassee, FL",12073,"Leon County, Florida",285890,535190,111
42220,"Santa Rosa, CA",06097,"Sonoma County, California",500943,500943,112
11260,"Anchorage, AK",02290,"Yukon-Koyukuk Census Area, Alaska",5453,499362,113
11260,"Anchorage, AK",02020,"Anchorage Municipality, Alaska",298225,499362,113
11260,"Anchorage, AK",02122,"Kenai Peninsula Borough, Alaska",57961,499362,113
11260,"Anchorage, AK",02068,"Denali Borough, Alaska",2303,499362,113
11260,"Anchorage, AK",02240,"Southeast Fairbanks Census Area, Alaska",6889,499362,113
11260,"Anchorage, AK",02261,"Valdez-Cordova Census Area, Alaska",9439,499362,113
11260,"Anchorage, AK",02050,"Bethel Census Area, Alaska",17957,499362,113
11260,"Anchorage, AK",02170,"Matanuska-Susitna Borough, Alaska",101135,499362,113
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45067,"Marion County, South Carolina",31765,495610,114
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45051,"Horry County, South Carolina",310186,495610,114
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45033,"Dillon County, South Carolina",31073,495610,114
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",37019,"Brunswick County, North Carolina",122586,495610,114
28660,"Killeen-Temple, TX",48027,"Bell County, Texas",336506,488552,115
28660,"Killeen-Temple, TX",48333,"Mills County, Texas",4887,488552,115
28660,"Killeen-Temple, TX",48099,"Coryell County, Texas",75818,488552,115
28660,"Killeen-Temple, TX",48053,"Burnet County, Texas",45017,488552,115
28660,"Killeen-Temple, TX",48411,"San Saba County, Texas",5851,488552,115
28660,"Killeen-Temple, TX",48281,"Lampasas County, Texas",20473,488552,115
29180,"Lafayette, LA",22055,"Lafayette Parish, Louisiana",238230,487633,116
29180,"Lafayette, LA",22113,"Vermilion Parish, Louisiana",59841,487633,116
29180,"Lafayette, LA",22099,"St. Martin Parish, Louisiana",53609,487633,116
29180,"Lafayette, LA",22045,"Iberia Parish, Louisiana",73346,487633,116
29180,"Lafayette, LA",22001,"Acadia Parish, Louisiana",62607,487633,116
37860,"Pensacola-Ferry Pass-Brent, FL",12033,"Escambia County, Florida",309924,476702,117
37860,"Pensacola-Ferry Pass-Brent, FL",12113,"Santa Rosa County, Florida",166778,476702,117
39900,"Reno, NV",06091,"Sierra County, California",2885,473990,118
39900,"Reno, NV",41037,"Lake County, Oregon",7807,473990,118
